x	y	group	clickSelects
48099.6	5	159	48095-48105
48100.1	5.5	160	48095-48106
48100.5	5.90000000000146	160	48095-48106
48100.9	5.5	160	48095-48106
48100.5	5.09999999999855	160	48095-48106
48100.1	5.5	160	48095-48106
48100.6	6	161	48095-48107
48101	6.40000000000146	161	48095-48107
48101.4	6	161	48095-48107
48101	5.59999999999855	161	48095-48107
48100.6	6	161	48095-48107
48101.1	6.5	162	48095-48108
48101.5	6.90000000000146	162	48095-48108
48101.9	6.5	162	48095-48108
48101.5	6.09999999999855	162	48095-48108
48101.1	6.5	162	48095-48108
48101.6	7	163	48095-48109
48102	7.40000000000146	163	48095-48109
48102.4	7	163	48095-48109
48102	6.59999999999855	163	48095-48109
48101.6	7	163	48095-48109
48102.1	7.5	164	48095-48110
48102.5	7.90000000000146	164	48095-48110
48102.9	7.5	164	48095-48110
48102.5	7.09999999999855	164	48095-48110
48102.1	7.5	164	48095-48110
48102.6	8	165	48095-48111
48103	8.40000000000146	165	48095-48111
48103.4	8	165	48095-48111
48103	7.59999999999855	165	48095-48111
48102.6	8	165	48095-48111
48103.1	8.5	166	48095-48112
48103.5	8.90000000000146	166	48095-48112
48103.9	8.5	166	48095-48112
48103.5	8.09999999999855	166	48095-48112
48103.1	8.5	166	48095-48112
48103.6	9	167	48095-48113
48104	9.40000000000146	167	48095-48113
48104.4	9	167	48095-48113
48104	8.59999999999855	167	48095-48113
48103.6	9	167	48095-48113
48104.1	9.5	168	48095-48114
48104.5	9.90000000000146	168	48095-48114
48104.9	9.5	168	48095-48114
48104.5	9.09999999999854	168	48095-48114
48104.1	9.5	168	48095-48114
48104.6	10	169	48095-48115
48105	10.4000000000015	169	48095-48115
48105.4	10	169	48095-48115
48105	9.59999999999854	169	48095-48115
48104.6	10	169	48095-48115
48105.1	10.5	170	48095-48116
48105.5	10.9000000000015	170	48095-48116
48105.9	10.5	170	48095-48116
48105.5	10.0999999999985	170	48095-48116
48105.1	10.5	170	48095-48116
48105.6	11	171	48095-48117
48106	11.4000000000015	171	48095-48117
48106.4	11	171	48095-48117
48106	10.5999999999985	171	48095-48117
48105.6	11	171	48095-48117
48106.1	11.5	172	48095-48118
48106.5	11.9000000000015	172	48095-48118
48106.9	11.5	172	48095-48118
48106.5	11.0999999999985	172	48095-48118
48106.1	11.5	172	48095-48118
48106.6	12	173	48095-48119
48107	12.4000000000015	173	48095-48119
48107.4	12	173	48095-48119
48107	11.5999999999985	173	48095-48119
48106.6	12	173	48095-48119
48107.1	12.5	174	48095-48120
48107.5	12.9000000000015	174	48095-48120
48107.9	12.5	174	48095-48120
48107.5	12.0999999999985	174	48095-48120
48107.1	12.5	174	48095-48120
48107.6	13	175	48095-48121
48108	13.4000000000015	175	48095-48121
48108.4	13	175	48095-48121
48108	12.5999999999985	175	48095-48121
48107.6	13	175	48095-48121
48108.1	13.5	176	48095-48122
48108.5	13.9000000000015	176	48095-48122
48108.9	13.5	176	48095-48122
48108.5	13.0999999999985	176	48095-48122
48108.1	13.5	176	48095-48122
48108.6	14	177	48095-48123
48109	14.4000000000015	177	48095-48123
48109.4	14	177	48095-48123
48109	13.5999999999985	177	48095-48123
48108.6	14	177	48095-48123
48109.1	14.5	178	48095-48124
48109.5	14.9000000000015	178	48095-48124
48109.9	14.5	178	48095-48124
48109.5	14.0999999999985	178	48095-48124
48109.1	14.5	178	48095-48124
48109.6	15	179	48095-48125
48110	15.4000000000015	179	48095-48125
48110.4	15	179	48095-48125
48110	14.5999999999985	179	48095-48125
48109.6	15	179	48095-48125
48110.1	15.5	180	48095-48126
48110.5	15.9000000000015	180	48095-48126
48110.9	15.5	180	48095-48126
48110.5	15.0999999999985	180	48095-48126
48110.1	15.5	180	48095-48126
48110.6	16	181	48095-48127
48111	16.4000000000015	181	48095-48127
48111.4	16	181	48095-48127
48111	15.5999999999985	181	48095-48127
48110.6	16	181	48095-48127
48111.1	16.5	182	48095-48128
48111.5	16.9000000000015	182	48095-48128
48111.9	16.5	182	48095-48128
48111.5	16.0999999999985	182	48095-48128
48111.1	16.5	182	48095-48128
48111.6	17	183	48095-48129
48112	17.4000000000015	183	48095-48129
48112.4	17	183	48095-48129
48112	16.5999999999985	183	48095-48129
48111.6	17	183	48095-48129
48112.1	17.5	184	48095-48130
48112.5	17.9000000000015	184	48095-48130
48112.9	17.5	184	48095-48130
48112.5	17.0999999999985	184	48095-48130
48112.1	17.5	184	48095-48130
48112.6	18	185	48095-48131
48113	18.4000000000015	185	48095-48131
48113.4	18	185	48095-48131
48113	17.5999999999985	185	48095-48131
48112.6	18	185	48095-48131
48113.1	18.5	186	48095-48132
48113.5	18.9000000000015	186	48095-48132
48113.9	18.5	186	48095-48132
48113.5	18.0999999999985	186	48095-48132
48113.1	18.5	186	48095-48132
48113.6	19	187	48095-48133
48114	19.4000000000015	187	48095-48133
48114.4	19	187	48095-48133
48114	18.5999999999985	187	48095-48133
48113.6	19	187	48095-48133
48114.1	19.5	188	48095-48134
48114.5	19.9000000000015	188	48095-48134
48114.9	19.5	188	48095-48134
48114.5	19.0999999999985	188	48095-48134
48114.1	19.5	188	48095-48134
48114.6	20	189	48095-48135
48115	20.4000000000015	189	48095-48135
48115.4	20	189	48095-48135
48115	19.5999999999985	189	48095-48135
48114.6	20	189	48095-48135
48115.1	20.5	190	48095-48136
48115.5	20.9000000000015	190	48095-48136
48115.9	20.5	190	48095-48136
48115.5	20.0999999999985	190	48095-48136
48115.1	20.5	190	48095-48136
48115.6	21	191	48095-48137
48116	21.4000000000015	191	48095-48137
48116.4	21	191	48095-48137
48116	20.5999999999985	191	48095-48137
48115.6	21	191	48095-48137
48116.1	21.5	192	48095-48138
48116.5	21.9000000000015	192	48095-48138
48116.9	21.5	192	48095-48138
48116.5	21.0999999999985	192	48095-48138
48116.1	21.5	192	48095-48138
48116.6	22	193	48095-48139
48117	22.4000000000015	193	48095-48139
48117.4	22	193	48095-48139
48117	21.5999999999985	193	48095-48139
48116.6	22	193	48095-48139
48117.1	22.5	194	48095-48140
48117.5	22.9000000000015	194	48095-48140
48117.9	22.5	194	48095-48140
48117.5	22.0999999999985	194	48095-48140
48117.1	22.5	194	48095-48140
48117.6	23	195	48095-48141
48118	23.4000000000015	195	48095-48141
48118.4	23	195	48095-48141
48118	22.5999999999985	195	48095-48141
48117.6	23	195	48095-48141
48118.1	23.5	196	48095-48142
48118.5	23.9000000000015	196	48095-48142
48118.9	23.5	196	48095-48142
48118.5	23.0999999999985	196	48095-48142
48118.1	23.5	196	48095-48142
48118.6	24	197	48095-48143
48119	24.4000000000015	197	48095-48143
48119.4	24	197	48095-48143
48119	23.5999999999985	197	48095-48143
48118.6	24	197	48095-48143
48119.1	24.5	198	48095-48144
48119.5	24.9000000000015	198	48095-48144
48119.9	24.5	198	48095-48144
48119.5	24.0999999999985	198	48095-48144
48119.1	24.5	198	48095-48144
48095.6	0	199	48096-48096
48096	0.400000000001455	199	48096-48096
48096.4	0	199	48096-48096
48096	-0.400000000001455	199	48096-48096
48095.6	0	199	48096-48096
48096.1	0.5	200	48096-48097
48096.5	0.900000000001455	200	48096-48097
48096.9	0.5	200	48096-48097
48096.5	0.0999999999985448	200	48096-48097
48096.1	0.5	200	48096-48097
48096.6	1	201	48096-48098
48097	1.40000000000146	201	48096-48098
48097.4	1	201	48096-48098
48097	0.599999999998545	201	48096-48098
48096.6	1	201	48096-48098
48097.1	1.5	202	48096-48099
48097.5	1.90000000000146	202	48096-48099
48097.9	1.5	202	48096-48099
48097.5	1.09999999999854	202	48096-48099
48097.1	1.5	202	48096-48099
48097.6	2	203	48096-48100
48098	2.40000000000146	203	48096-48100
48098.4	2	203	48096-48100
48098	1.59999999999854	203	48096-48100
48097.6	2	203	48096-48100
48098.1	2.5	204	48096-48101
48098.5	2.90000000000146	204	48096-48101
48098.9	2.5	204	48096-48101
48098.5	2.09999999999854	204	48096-48101
48098.1	2.5	204	48096-48101
48098.6	3	205	48096-48102
48099	3.40000000000146	205	48096-48102
48099.4	3	205	48096-48102
48099	2.59999999999855	205	48096-48102
48098.6	3	205	48096-48102
48099.1	3.5	206	48096-48103
48099.5	3.90000000000146	206	48096-48103
48099.9	3.5	206	48096-48103
48099.5	3.09999999999855	206	48096-48103
48099.1	3.5	206	48096-48103
48099.6	4	207	48096-48104
48100	4.40000000000146	207	48096-48104
48100.4	4	207	48096-48104
48100	3.59999999999855	207	48096-48104
48099.6	4	207	48096-48104
48100.1	4.5	208	48096-48105
48100.5	4.90000000000146	208	48096-48105
48100.9	4.5	208	48096-48105
48100.5	4.09999999999855	208	48096-48105
48100.1	4.5	208	48096-48105
48100.6	5	209	48096-48106
48101	5.40000000000146	209	48096-48106
48101.4	5	209	48096-48106
48101	4.59999999999855	209	48096-48106
48100.6	5	209	48096-48106
48101.1	5.5	210	48096-48107
48101.5	5.90000000000146	210	48096-48107
48101.9	5.5	210	48096-48107
48101.5	5.09999999999855	210	48096-48107
48101.1	5.5	210	48096-48107
48101.6	6	211	48096-48108
48102	6.40000000000146	211	48096-48108
48102.4	6	211	48096-48108
48102	5.59999999999855	211	48096-48108
48101.6	6	211	48096-48108
48102.1	6.5	212	48096-48109
48102.5	6.90000000000146	212	48096-48109
48102.9	6.5	212	48096-48109
48102.5	6.09999999999855	212	48096-48109
48102.1	6.5	212	48096-48109
48102.6	7	213	48096-48110
48103	7.40000000000146	213	48096-48110
48103.4	7	213	48096-48110
48103	6.59999999999855	213	48096-48110
48102.6	7	213	48096-48110
48103.1	7.5	214	48096-48111
48103.5	7.90000000000146	214	48096-48111
48103.9	7.5	214	48096-48111
48103.5	7.09999999999855	214	48096-48111
48103.1	7.5	214	48096-48111
48103.6	8	215	48096-48112
48104	8.40000000000146	215	48096-48112
48104.4	8	215	48096-48112
48104	7.59999999999855	215	48096-48112
48103.6	8	215	48096-48112
48104.1	8.5	216	48096-48113
48104.5	8.90000000000146	216	48096-48113
48104.9	8.5	216	48096-48113
48104.5	8.09999999999855	216	48096-48113
48104.1	8.5	216	48096-48113
48104.6	9	217	48096-48114
48105	9.40000000000146	217	48096-48114
48105.4	9	217	48096-48114
48105	8.59999999999855	217	48096-48114
48104.6	9	217	48096-48114
48105.1	9.5	218	48096-48115
48105.5	9.90000000000146	218	48096-48115
48105.9	9.5	218	48096-48115
48105.5	9.09999999999854	218	48096-48115
48105.1	9.5	218	48096-48115
48105.6	10	219	48096-48116
48106	10.4000000000015	219	48096-48116
48106.4	10	219	48096-48116
48106	9.59999999999854	219	48096-48116
48105.6	10	219	48096-48116
48106.1	10.5	220	48096-48117
48106.5	10.9000000000015	220	48096-48117
48106.9	10.5	220	48096-48117
48106.5	10.0999999999985	220	48096-48117
48106.1	10.5	220	48096-48117
48106.6	11	221	48096-48118
48107	11.4000000000015	221	48096-48118
48107.4	11	221	48096-48118
48107	10.5999999999985	221	48096-48118
48106.6	11	221	48096-48118
48107.1	11.5	222	48096-48119
48107.5	11.9000000000015	222	48096-48119
48107.9	11.5	222	48096-48119
48107.5	11.0999999999985	222	48096-48119
48107.1	11.5	222	48096-48119
48107.6	12	223	48096-48120
48108	12.4000000000015	223	48096-48120
48108.4	12	223	48096-48120
48108	11.5999999999985	223	48096-48120
48107.6	12	223	48096-48120
48108.1	12.5	224	48096-48121
48108.5	12.9000000000015	224	48096-48121
48108.9	12.5	224	48096-48121
48108.5	12.0999999999985	224	48096-48121
48108.1	12.5	224	48096-48121
48108.6	13	225	48096-48122
48109	13.4000000000015	225	48096-48122
48109.4	13	225	48096-48122
48109	12.5999999999985	225	48096-48122
48108.6	13	225	48096-48122
48109.1	13.5	226	48096-48123
48109.5	13.9000000000015	226	48096-48123
48109.9	13.5	226	48096-48123
48109.5	13.0999999999985	226	48096-48123
48109.1	13.5	226	48096-48123
48109.6	14	227	48096-48124
48110	14.4000000000015	227	48096-48124
48110.4	14	227	48096-48124
48110	13.5999999999985	227	48096-48124
48109.6	14	227	48096-48124
48110.1	14.5	228	48096-48125
48110.5	14.9000000000015	228	48096-48125
48110.9	14.5	228	48096-48125
48110.5	14.0999999999985	228	48096-48125
48110.1	14.5	228	48096-48125
48110.6	15	229	48096-48126
48111	15.4000000000015	229	48096-48126
48111.4	15	229	48096-48126
48111	14.5999999999985	229	48096-48126
48110.6	15	229	48096-48126
48111.1	15.5	230	48096-48127
48111.5	15.9000000000015	230	48096-48127
48111.9	15.5	230	48096-48127
48111.5	15.0999999999985	230	48096-48127
48111.1	15.5	230	48096-48127
48111.6	16	231	48096-48128
48112	16.4000000000015	231	48096-48128
48112.4	16	231	48096-48128
48112	15.5999999999985	231	48096-48128
48111.6	16	231	48096-48128
48112.1	16.5	232	48096-48129
48112.5	16.9000000000015	232	48096-48129
48112.9	16.5	232	48096-48129
48112.5	16.0999999999985	232	48096-48129
48112.1	16.5	232	48096-48129
48112.6	17	233	48096-48130
48113	17.4000000000015	233	48096-48130
48113.4	17	233	48096-48130
48113	16.5999999999985	233	48096-48130
48112.6	17	233	48096-48130
48113.1	17.5	234	48096-48131
48113.5	17.9000000000015	234	48096-48131
48113.9	17.5	234	48096-48131
48113.5	17.0999999999985	234	48096-48131
48113.1	17.5	234	48096-48131
48113.6	18	235	48096-48132
48114	18.4000000000015	235	48096-48132
48114.4	18	235	48096-48132
48114	17.5999999999985	235	48096-48132
48113.6	18	235	48096-48132
48114.1	18.5	236	48096-48133
48114.5	18.9000000000015	236	48096-48133
48114.9	18.5	236	48096-48133
48114.5	18.0999999999985	236	48096-48133
48114.1	18.5	236	48096-48133
48114.6	19	237	48096-48134
48115	19.4000000000015	237	48096-48134
48115.4	19	237	48096-48134
48115	18.5999999999985	237	48096-48134
48114.6	19	237	48096-48134
48115.1	19.5	238	48096-48135
48115.5	19.9000000000015	238	48096-48135
48115.9	19.5	238	48096-48135
48115.5	19.0999999999985	238	48096-48135
48115.1	19.5	238	48096-48135
48115.6	20	239	48096-48136
48116	20.4000000000015	239	48096-48136
48116.4	20	239	48096-48136
48116	19.5999999999985	239	48096-48136
48115.6	20	239	48096-48136
48116.1	20.5	240	48096-48137
48116.5	20.9000000000015	240	48096-48137
48116.9	20.5	240	48096-48137
48116.5	20.0999999999985	240	48096-48137
48116.1	20.5	240	48096-48137
48116.6	21	241	48096-48138
48117	21.4000000000015	241	48096-48138
48117.4	21	241	48096-48138
48117	20.5999999999985	241	48096-48138
48116.6	21	241	48096-48138
48117.1	21.5	242	48096-48139
48117.5	21.9000000000015	242	48096-48139
48117.9	21.5	242	48096-48139
48117.5	21.0999999999985	242	48096-48139
48117.1	21.5	242	48096-48139
48117.6	22	243	48096-48140
48118	22.4000000000015	243	48096-48140
48118.4	22	243	48096-48140
48118	21.5999999999985	243	48096-48140
48117.6	22	243	48096-48140
48118.1	22.5	244	48096-48141
48118.5	22.9000000000015	244	48096-48141
48118.9	22.5	244	48096-48141
48118.5	22.0999999999985	244	48096-48141
48118.1	22.5	244	48096-48141
48118.6	23	245	48096-48142
48119	23.4000000000015	245	48096-48142
48119.4	23	245	48096-48142
48119	22.5999999999985	245	48096-48142
48118.6	23	245	48096-48142
48119.1	23.5	246	48096-48143
48119.5	23.9000000000015	246	48096-48143
48119.9	23.5	246	48096-48143
48119.5	23.0999999999985	246	48096-48143
48119.1	23.5	246	48096-48143
48119.6	24	247	48096-48144
48120	24.4000000000015	247	48096-48144
48120.4	24	247	48096-48144
48120	23.5999999999985	247	48096-48144
48119.6	24	247	48096-48144
48120.1	24.5	248	48096-48145
48120.5	24.9000000000015	248	48096-48145
48120.9	24.5	248	48096-48145
48120.5	24.0999999999985	248	48096-48145
48120.1	24.5	248	48096-48145
48096.6	0	249	48097-48097
48097	0.400000000001455	249	48097-48097
48097.4	0	249	48097-48097
48097	-0.400000000001455	249	48097-48097
48096.6	0	249	48097-48097
48097.1	0.5	250	48097-48098
48097.5	0.900000000001455	250	48097-48098
48097.9	0.5	250	48097-48098
48097.5	0.0999999999985448	250	48097-48098
48097.1	0.5	250	48097-48098
48097.6	1	251	48097-48099
48098	1.40000000000146	251	48097-48099
48098.4	1	251	48097-48099
48098	0.599999999998545	251	48097-48099
48097.6	1	251	48097-48099
48098.1	1.5	252	48097-48100
48098.5	1.90000000000146	252	48097-48100
48098.9	1.5	252	48097-48100
48098.5	1.09999999999854	252	48097-48100
48098.1	1.5	252	48097-48100
48098.6	2	253	48097-48101
48099	2.40000000000146	253	48097-48101
48099.4	2	253	48097-48101
48099	1.59999999999854	253	48097-48101
48098.6	2	253	48097-48101
48099.1	2.5	254	48097-48102
48099.5	2.90000000000146	254	48097-48102
48099.9	2.5	254	48097-48102
48099.5	2.09999999999854	254	48097-48102
48099.1	2.5	254	48097-48102
48099.6	3	255	48097-48103
48100	3.40000000000146	255	48097-48103
48100.4	3	255	48097-48103
48100	2.59999999999855	255	48097-48103
48099.6	3	255	48097-48103
48100.1	3.5	256	48097-48104
48100.5	3.90000000000146	256	48097-48104
48100.9	3.5	256	48097-48104
48100.5	3.09999999999855	256	48097-48104
48100.1	3.5	256	48097-48104
48100.6	4	257	48097-48105
48101	4.40000000000146	257	48097-48105
48101.4	4	257	48097-48105
48101	3.59999999999855	257	48097-48105
48100.6	4	257	48097-48105
48101.1	4.5	258	48097-48106
48101.5	4.90000000000146	258	48097-48106
48101.9	4.5	258	48097-48106
48101.5	4.09999999999855	258	48097-48106
48101.1	4.5	258	48097-48106
48101.6	5	259	48097-48107
48102	5.40000000000146	259	48097-48107
48102.4	5	259	48097-48107
48102	4.59999999999855	259	48097-48107
48101.6	5	259	48097-48107
48102.1	5.5	260	48097-48108
48102.5	5.90000000000146	260	48097-48108
48102.9	5.5	260	48097-48108
48102.5	5.09999999999855	260	48097-48108
48102.1	5.5	260	48097-48108
48102.6	6	261	48097-48109
48103	6.40000000000146	261	48097-48109
48103.4	6	261	48097-48109
48103	5.59999999999855	261	48097-48109
48102.6	6	261	48097-48109
48103.1	6.5	262	48097-48110
48103.5	6.90000000000146	262	48097-48110
48103.9	6.5	262	48097-48110
48103.5	6.09999999999855	262	48097-48110
48103.1	6.5	262	48097-48110
48103.6	7	263	48097-48111
48104	7.40000000000146	263	48097-48111
48104.4	7	263	48097-48111
48104	6.59999999999855	263	48097-48111
48103.6	7	263	48097-48111
48104.1	7.5	264	48097-48112
48104.5	7.90000000000146	264	48097-48112
48104.9	7.5	264	48097-48112
48104.5	7.09999999999855	264	48097-48112
48104.1	7.5	264	48097-48112
48104.6	8	265	48097-48113
48105	8.40000000000146	265	48097-48113
48105.4	8	265	48097-48113
48105	7.59999999999855	265	48097-48113
48104.6	8	265	48097-48113
48105.1	8.5	266	48097-48114
48105.5	8.90000000000146	266	48097-48114
48105.9	8.5	266	48097-48114
48105.5	8.09999999999855	266	48097-48114
48105.1	8.5	266	48097-48114
48105.6	9	267	48097-48115
48106	9.40000000000146	267	48097-48115
48106.4	9	267	48097-48115
48106	8.59999999999855	267	48097-48115
48105.6	9	267	48097-48115
48106.1	9.5	268	48097-48116
48106.5	9.90000000000146	268	48097-48116
48106.9	9.5	268	48097-48116
48106.5	9.09999999999854	268	48097-48116
48106.1	9.5	268	48097-48116
48106.6	10	269	48097-48117
48107	10.4000000000015	269	48097-48117
48107.4	10	269	48097-48117
48107	9.59999999999854	269	48097-48117
48106.6	10	269	48097-48117
48107.1	10.5	270	48097-48118
48107.5	10.9000000000015	270	48097-48118
48107.9	10.5	270	48097-48118
48107.5	10.0999999999985	270	48097-48118
48107.1	10.5	270	48097-48118
48107.6	11	271	48097-48119
48108	11.4000000000015	271	48097-48119
48108.4	11	271	48097-48119
48108	10.5999999999985	271	48097-48119
48107.6	11	271	48097-48119
48108.1	11.5	272	48097-48120
48108.5	11.9000000000015	272	48097-48120
48108.9	11.5	272	48097-48120
48108.5	11.0999999999985	272	48097-48120
48108.1	11.5	272	48097-48120
48108.6	12	273	48097-48121
48109	12.4000000000015	273	48097-48121
48109.4	12	273	48097-48121
48109	11.5999999999985	273	48097-48121
48108.6	12	273	48097-48121
48109.1	12.5	274	48097-48122
48109.5	12.9000000000015	274	48097-48122
48109.9	12.5	274	48097-48122
48109.5	12.0999999999985	274	48097-48122
48109.1	12.5	274	48097-48122
48109.6	13	275	48097-48123
48110	13.4000000000015	275	48097-48123
48110.4	13	275	48097-48123
48110	12.5999999999985	275	48097-48123
48109.6	13	275	48097-48123
48110.1	13.5	276	48097-48124
48110.5	13.9000000000015	276	48097-48124
48110.9	13.5	276	48097-48124
48110.5	13.0999999999985	276	48097-48124
48110.1	13.5	276	48097-48124
48110.6	14	277	48097-48125
48111	14.4000000000015	277	48097-48125
48111.4	14	277	48097-48125
48111	13.5999999999985	277	48097-48125
48110.6	14	277	48097-48125
48111.1	14.5	278	48097-48126
48111.5	14.9000000000015	278	48097-48126
48111.9	14.5	278	48097-48126
48111.5	14.0999999999985	278	48097-48126
48111.1	14.5	278	48097-48126
48111.6	15	279	48097-48127
48112	15.4000000000015	279	48097-48127
48112.4	15	279	48097-48127
48112	14.5999999999985	279	48097-48127
48111.6	15	279	48097-48127
48112.1	15.5	280	48097-48128
48112.5	15.9000000000015	280	48097-48128
48112.9	15.5	280	48097-48128
