colour	fill	x	y	group
#F6F6F6	#F9F1F0	48096.5	2.90000000000146	104
#F6F6F6	#F9F1F0	48096.9	2.5	104
#F6F6F6	#F9F1F0	48096.5	2.09999999999854	104
#F6F6F6	#F9F1F0	48096.1	2.5	104
#DEDEDE	#EDD7D4	48096.6	3	105
#DEDEDE	#EDD7D4	48097	3.40000000000146	105
#DEDEDE	#EDD7D4	48097.4	3	105
#DEDEDE	#EDD7D4	48097	2.59999999999855	105
#DEDEDE	#EDD7D4	48096.6	3	105
#FBFBFB	#FAF3F2	48097.1	3.5	106
#FBFBFB	#FAF3F2	48097.5	3.90000000000146	106
#FBFBFB	#FAF3F2	48097.9	3.5	106
#FBFBFB	#FAF3F2	48097.5	3.09999999999855	106
#FBFBFB	#FAF3F2	48097.1	3.5	106
#F7F7F7	#EFECF6	48097.6	4	107
#F7F7F7	#EFECF6	48098	4.40000000000146	107
#F7F7F7	#EFECF6	48098.4	4	107
#F7F7F7	#EFECF6	48098	3.59999999999855	107
#F7F7F7	#EFECF6	48097.6	4	107
#FAFAFA	#F6EBE9	48098.1	4.5	108
#FAFAFA	#F6EBE9	48098.5	4.90000000000146	108
#FAFAFA	#F6EBE9	48098.9	4.5	108
#FAFAFA	#F6EBE9	48098.5	4.09999999999855	108
#FAFAFA	#F6EBE9	48098.1	4.5	108
#E9E9E9	#E5C7C3	48098.6	5	109
#E9E9E9	#E5C7C3	48099	5.40000000000146	109
#E9E9E9	#E5C7C3	48099.4	5	109
#E9E9E9	#E5C7C3	48099	4.59999999999855	109
#E9E9E9	#E5C7C3	48098.6	5	109
#F9F9F9	#F1DFDC	48099.1	5.5	110
#F9F9F9	#F1DFDC	48099.5	5.90000000000146	110
#F9F9F9	#F1DFDC	48099.9	5.5	110
#F9F9F9	#F1DFDC	48099.5	5.09999999999855	110
#F9F9F9	#F1DFDC	48099.1	5.5	110
#F4F4F4	#EED9D6	48099.6	6	111
#F4F4F4	#EED9D6	48100	6.40000000000146	111
#F4F4F4	#EED9D6	48100.4	6	111
#F4F4F4	#EED9D6	48100	5.59999999999855	111
#F4F4F4	#EED9D6	48099.6	6	111
#F0F0F0	#E4C4C0	48100.1	6.5	112
#F0F0F0	#E4C4C0	48100.5	6.90000000000146	112
#F0F0F0	#E4C4C0	48100.9	6.5	112
#F0F0F0	#E4C4C0	48100.5	6.09999999999855	112
#F0F0F0	#E4C4C0	48100.1	6.5	112
#EDEDED	#D4A6A0	48100.6	7	113
#EDEDED	#D4A6A0	48101	7.40000000000146	113
#EDEDED	#D4A6A0	48101.4	7	113
#EDEDED	#D4A6A0	48101	6.59999999999855	113
#EDEDED	#D4A6A0	48100.6	7	113
#F2F2F2	#E6C8C4	48101.1	7.5	114
#F2F2F2	#E6C8C4	48101.5	7.90000000000146	114
#F2F2F2	#E6C8C4	48101.9	7.5	114
#F2F2F2	#E6C8C4	48101.5	7.09999999999855	114
#F2F2F2	#E6C8C4	48101.1	7.5	114
#FFFFFF	#FCFCFD	48101.6	8	115
#FFFFFF	#FCFCFD	48102	8.40000000000146	115
#FFFFFF	#FCFCFD	48102.4	8	115
#FFFFFF	#FCFCFD	48102	7.59999999999855	115
#FFFFFF	#FCFCFD	48101.6	8	115
#FFFFFF	#FEFDFD	48102.1	8.5	116
#FFFFFF	#FEFDFD	48102.5	8.90000000000146	116
#FFFFFF	#FEFDFD	48102.9	8.5	116
#FFFFFF	#FEFDFD	48102.5	8.09999999999855	116
#FFFFFF	#FEFDFD	48102.1	8.5	116
#FFFFFF	#FFFFFF	48102.6	9	117
#FFFFFF	#FFFFFF	48103	9.40000000000146	117
#FFFFFF	#FFFFFF	48103.4	9	117
#FFFFFF	#FFFFFF	48103	8.59999999999855	117
#FFFFFF	#FFFFFF	48102.6	9	117
#F7F7F7	#E8CECA	48103.1	9.5	118
#F7F7F7	#E8CECA	48103.5	9.90000000000146	118
#F7F7F7	#E8CECA	48103.9	9.5	118
#F7F7F7	#E8CECA	48103.5	9.09999999999854	118
#F7F7F7	#E8CECA	48103.1	9.5	118
#FBFBFB	#EFDAD8	48103.6	10	119
#FBFBFB	#EFDAD8	48104	10.4000000000015	119
#FBFBFB	#EFDAD8	48104.4	10	119
#FBFBFB	#EFDAD8	48104	9.59999999999854	119
#FBFBFB	#EFDAD8	48103.6	10	119
#F4F4F4	#DEB9B4	48104.1	10.5	120
#F4F4F4	#DEB9B4	48104.5	10.9000000000015	120
#F4F4F4	#DEB9B4	48104.9	10.5	120
#F4F4F4	#DEB9B4	48104.5	10.0999999999985	120
#F4F4F4	#DEB9B4	48104.1	10.5	120
#F3F3F3	#D2A39D	48104.6	11	121
#F3F3F3	#D2A39D	48105	11.4000000000015	121
#F3F3F3	#D2A39D	48105.4	11	121
#F3F3F3	#D2A39D	48105	10.5999999999985	121
#F3F3F3	#D2A39D	48104.6	11	121
#F5F5F5	#E0BDB8	48105.1	11.5	122
#F5F5F5	#E0BDB8	48105.5	11.9000000000015	122
#F5F5F5	#E0BDB8	48105.9	11.5	122
#F5F5F5	#E0BDB8	48105.5	11.0999999999985	122
#F5F5F5	#E0BDB8	48105.1	11.5	122
#E9E9E9	#9D4C46	48105.6	12	123
#E9E9E9	#9D4C46	48106	12.4000000000015	123
#E9E9E9	#9D4C46	48106.4	12	123
#E9E9E9	#9D4C46	48106	11.5999999999985	123
#E9E9E9	#9D4C46	48105.6	12	123
#FBFBFB	#EFDBD8	48106.1	12.5	124
#FBFBFB	#EFDBD8	48106.5	12.9000000000015	124
#FBFBFB	#EFDBD8	48106.9	12.5	124
#FBFBFB	#EFDBD8	48106.5	12.0999999999985	124
#FBFBFB	#EFDBD8	48106.1	12.5	124
#F9F9F9	#E9CECA	48106.6	13	125
#F9F9F9	#E9CECA	48107	13.4000000000015	125
#F9F9F9	#E9CECA	48107.4	13	125
#F9F9F9	#E9CECA	48107	12.5999999999985	125
#F9F9F9	#E9CECA	48106.6	13	125
#F7F7F7	#DEB8B4	48107.1	13.5	126
#F7F7F7	#DEB8B4	48107.5	13.9000000000015	126
#F7F7F7	#DEB8B4	48107.9	13.5	126
#F7F7F7	#DEB8B4	48107.5	13.0999999999985	126
#F7F7F7	#DEB8B4	48107.1	13.5	126
#F9F9F9	#E9CFCB	48107.6	14	127
#F9F9F9	#E9CFCB	48108	14.4000000000015	127
#F9F9F9	#E9CFCB	48108.4	14	127
#F9F9F9	#E9CFCB	48108	13.5999999999985	127
#F9F9F9	#E9CFCB	48107.6	14	127
#F5F5F5	#D8ADA8	48108.1	14.5	128
#F5F5F5	#D8ADA8	48108.5	14.9000000000015	128
#F5F5F5	#D8ADA8	48108.9	14.5	128
#F5F5F5	#D8ADA8	48108.5	14.0999999999985	128
#F5F5F5	#D8ADA8	48108.1	14.5	128
#F3F3F3	#D2A39D	48108.6	15	129
#F3F3F3	#D2A39D	48109	15.4000000000015	129
#F3F3F3	#D2A39D	48109.4	15	129
#F3F3F3	#D2A39D	48109	14.5999999999985	129
#F3F3F3	#D2A39D	48108.6	15	129
#FCFCFC	#F2E3E0	48109.1	15.5	130
#FCFCFC	#F2E3E0	48109.5	15.9000000000015	130
#FCFCFC	#F2E3E0	48109.9	15.5	130
#FCFCFC	#F2E3E0	48109.5	15.0999999999985	130
#FCFCFC	#F2E3E0	48109.1	15.5	130
#FFFFFF	#FDFAF9	48109.6	16	131
#FFFFFF	#FDFAF9	48110	16.4000000000015	131
#FFFFFF	#FDFAF9	48110.4	16	131
#FFFFFF	#FDFAF9	48110	15.5999999999985	131
#FFFFFF	#FDFAF9	48109.6	16	131
#F6F6F6	#DBB3AE	48110.1	16.5	132
#F6F6F6	#DBB3AE	48110.5	16.9000000000015	132
#F6F6F6	#DBB3AE	48110.9	16.5	132
#F6F6F6	#DBB3AE	48110.5	16.0999999999985	132
#F6F6F6	#DBB3AE	48110.1	16.5	132
#F7F7F7	#C68E87	48110.6	17	133
#F7F7F7	#C68E87	48111	17.4000000000015	133
#F7F7F7	#C68E87	48111.4	17	133
#F7F7F7	#C68E87	48111	16.5999999999985	133
#F7F7F7	#C68E87	48110.6	17	133
#FDFDFD	#F1DEDC	48111.1	17.5	134
#FDFDFD	#F1DEDC	48111.5	17.9000000000015	134
#FDFDFD	#F1DEDC	48111.9	17.5	134
#FDFDFD	#F1DEDC	48111.5	17.0999999999985	134
#FDFDFD	#F1DEDC	48111.1	17.5	134
#F7F7F7	#DEB9B4	48111.6	18	135
#F7F7F7	#DEB9B4	48112	18.4000000000015	135
#F7F7F7	#DEB9B4	48112.4	18	135
#F7F7F7	#DEB9B4	48112	17.5999999999985	135
#F7F7F7	#DEB9B4	48111.6	18	135
#FCFCFC	#F2E1DF	48112.1	18.5	136
#FCFCFC	#F2E1DF	48112.5	18.9000000000015	136
#FCFCFC	#F2E1DF	48112.9	18.5	136
#FCFCFC	#F2E1DF	48112.5	18.0999999999985	136
#FCFCFC	#F2E1DF	48112.1	18.5	136
#FDFDFD	#F6E9E8	48112.6	19	137
#FDFDFD	#F6E9E8	48113	19.4000000000015	137
#FDFDFD	#F6E9E8	48113.4	19	137
#FDFDFD	#F6E9E8	48113	18.5999999999985	137
#FDFDFD	#F6E9E8	48112.6	19	137
#F5F5F5	#BA7972	48113.1	19.5	138
#F5F5F5	#BA7972	48113.5	19.9000000000015	138
#F5F5F5	#BA7972	48113.9	19.5	138
#F5F5F5	#BA7972	48113.5	19.0999999999985	138
#F5F5F5	#BA7972	48113.1	19.5	138
#FCFCFC	#F2E1DF	48113.6	20	139
#FCFCFC	#F2E1DF	48114	20.4000000000015	139
#FCFCFC	#F2E1DF	48114.4	20	139
#FCFCFC	#F2E1DF	48114	19.5999999999985	139
#FCFCFC	#F2E1DF	48113.6	20	139
#FEFEFE	#FBFAFD	48114.1	20.5	140
#FEFEFE	#FBFAFD	48114.5	20.9000000000015	140
#FEFEFE	#FBFAFD	48114.9	20.5	140
#FEFEFE	#FBFAFD	48114.5	20.0999999999985	140
#FEFEFE	#FBFAFD	48114.1	20.5	140
#F7F7F7	#C68E87	48114.6	21	141
#F7F7F7	#C68E87	48115	21.4000000000015	141
#F7F7F7	#C68E87	48115.4	21	141
#F7F7F7	#C68E87	48115	20.5999999999985	141
#F7F7F7	#C68E87	48114.6	21	141
#F9F9F9	#E1BFBA	48115.1	21.5	142
#F9F9F9	#E1BFBA	48115.5	21.9000000000015	142
#F9F9F9	#E1BFBA	48115.9	21.5	142
#F9F9F9	#E1BFBA	48115.5	21.0999999999985	142
#F9F9F9	#E1BFBA	48115.1	21.5	142
#FFFFFF	#FDFAF9	48115.6	22	143
#FFFFFF	#FDFAF9	48116	22.4000000000015	143
#FFFFFF	#FDFAF9	48116.4	22	143
#FFFFFF	#FDFAF9	48116	21.5999999999985	143
#FFFFFF	#FDFAF9	48115.6	22	143
#F5F5F5	#C0837C	48116.1	22.5	144
#F5F5F5	#C0837C	48116.5	22.9000000000015	144
#F5F5F5	#C0837C	48116.9	22.5	144
#F5F5F5	#C0837C	48116.5	22.0999999999985	144
#F5F5F5	#C0837C	48116.1	22.5	144
#F5F5F5	#D7ACA7	48116.6	23	145
#F5F5F5	#D7ACA7	48117	23.4000000000015	145
#F5F5F5	#D7ACA7	48117.4	23	145
#F5F5F5	#D7ACA7	48117	22.5999999999985	145
#F5F5F5	#D7ACA7	48116.6	23	145
#F3F3F3	#B6726A	48117.1	23.5	146
#F3F3F3	#B6726A	48117.5	23.9000000000015	146
#F3F3F3	#B6726A	48117.9	23.5	146
#F3F3F3	#B6726A	48117.5	23.0999999999985	146
#F3F3F3	#B6726A	48117.1	23.5	146
#FBFBFB	#EFDBD8	48117.6	24	147
#FBFBFB	#EFDBD8	48118	24.4000000000015	147
#FBFBFB	#EFDBD8	48118.4	24	147
#FBFBFB	#EFDBD8	48118	23.5999999999985	147
#FBFBFB	#EFDBD8	48117.6	24	147
#FEFEFE	#F6EAE8	48118.1	24.5	148
#FEFEFE	#F6EAE8	48118.5	24.9000000000015	148
#FEFEFE	#F6EAE8	48118.9	24.5	148
#FEFEFE	#F6EAE8	48118.5	24.0999999999985	148
#FEFEFE	#F6EAE8	48118.1	24.5	148
#343434	#EBD2CF	48094.6	0	149
#343434	#EBD2CF	48095	0.400000000001455	149
#343434	#EBD2CF	48095.4	0	149
#343434	#EBD2CF	48095	-0.400000000001455	149
#343434	#EBD2CF	48094.6	0	149
#545454	#ECD4D1	48095.1	0.5	150
#545454	#ECD4D1	48095.5	0.900000000001455	150
#545454	#ECD4D1	48095.9	0.5	150
#545454	#ECD4D1	48095.5	0.0999999999985448	150
#545454	#ECD4D1	48095.1	0.5	150
#424242	#E4C4C0	48095.6	1	151
#424242	#E4C4C0	48096	1.40000000000146	151
#424242	#E4C4C0	48096.4	1	151
#424242	#E4C4C0	48096	0.599999999998545	151
#424242	#E4C4C0	48095.6	1	151
#7B7B7B	#E6C9C5	48096.1	1.5	152
#7B7B7B	#E6C9C5	48096.5	1.90000000000146	152
#7B7B7B	#E6C9C5	48096.9	1.5	152
#7B7B7B	#E6C9C5	48096.5	1.09999999999854	152
#7B7B7B	#E6C9C5	48096.1	1.5	152
#BCBCBC	#EFDBD9	48096.6	2	153
#BCBCBC	#EFDBD9	48097	2.40000000000146	153
#BCBCBC	#EFDBD9	48097.4	2	153
#BCBCBC	#EFDBD9	48097	1.59999999999854	153
#BCBCBC	#EFDBD9	48096.6	2	153
#E1E1E1	#F5E9E7	48097.1	2.5	154
#E1E1E1	#F5E9E7	48097.5	2.90000000000146	154
#E1E1E1	#F5E9E7	48097.9	2.5	154
#E1E1E1	#F5E9E7	48097.5	2.09999999999854	154
#E1E1E1	#F5E9E7	48097.1	2.5	154
#EBEBEB	#F6EAE9	48097.6	3	155
#EBEBEB	#F6EAE9	48098	3.40000000000146	155
#EBEBEB	#F6EAE9	48098.4	3	155
#EBEBEB	#F6EAE9	48098	2.59999999999855	155
#EBEBEB	#F6EAE9	48097.6	3	155
#FCFCFC	#FDF9F9	48098.1	3.5	156
#FCFCFC	#FDF9F9	48098.5	3.90000000000146	156
#FCFCFC	#FDF9F9	48098.9	3.5	156
#FCFCFC	#FDF9F9	48098.5	3.09999999999855	156
#FCFCFC	#FDF9F9	48098.1	3.5	156
#F4F4F4	#F7ECEA	48098.6	4	157
#F4F4F4	#F7ECEA	48099	4.40000000000146	157
#F4F4F4	#F7ECEA	48099.4	4	157
#F4F4F4	#F7ECEA	48099	3.59999999999855	157
#F4F4F4	#F7ECEA	48098.6	4	157
#F3F3F3	#F5E8E6	48099.1	4.5	158
#F3F3F3	#F5E8E6	48099.5	4.90000000000146	158
#F3F3F3	#F5E8E6	48099.9	4.5	158
#F3F3F3	#F5E8E6	48099.5	4.09999999999855	158
#F3F3F3	#F5E8E6	48099.1	4.5	158
#F6F6F6	#F6EAE9	48099.6	5	159
#F6F6F6	#F6EAE9	48100	5.40000000000146	159
#F6F6F6	#F6EAE9	48100.4	5	159
#F6F6F6	#F6EAE9	48100	4.59999999999855	159
#F6F6F6	#F6EAE9	48099.6	5	159
#CDCDCD	#DFBBB6	48100.1	5.5	160
#CDCDCD	#DFBBB6	48100.5	5.90000000000146	160
#CDCDCD	#DFBBB6	48100.9	5.5	160
#CDCDCD	#DFBBB6	48100.5	5.09999999999855	160
#CDCDCD	#DFBBB6	48100.1	5.5	160
#E8E8E8	#EBD3D0	48100.6	6	161
#E8E8E8	#EBD3D0	48101	6.40000000000146	161
#E8E8E8	#EBD3D0	48101.4	6	161
#E8E8E8	#EBD3D0	48101	5.59999999999855	161
#E8E8E8	#EBD3D0	48100.6	6	161
#FBFBFB	#F8F0EF	48101.1	6.5	162
#FBFBFB	#F8F0EF	48101.5	6.90000000000146	162
#FBFBFB	#F8F0EF	48101.9	6.5	162
#FBFBFB	#F8F0EF	48101.5	6.09999999999855	162
#FBFBFB	#F8F0EF	48101.1	6.5	162
#EAEAEA	#E8CCC8	48101.6	7	163
#EAEAEA	#E8CCC8	48102	7.40000000000146	163
#EAEAEA	#E8CCC8	48102.4	7	163
#EAEAEA	#E8CCC8	48102	6.59999999999855	163
#EAEAEA	#E8CCC8	48101.6	7	163
#FFFFFF	#FFFEFF	48102.1	7.5	164
#FFFFFF	#FFFEFF	48102.5	7.90000000000146	164
#FFFFFF	#FFFEFF	48102.9	7.5	164
#FFFFFF	#FFFEFF	48102.5	7.09999999999855	164
#FFFFFF	#FFFEFF	48102.1	7.5	164
#FDFDFD	#FAF4F3	48102.6	8	165
#FDFDFD	#FAF4F3	48103	8.40000000000146	165
#FDFDFD	#FAF4F3	48103.4	8	165
#FDFDFD	#FAF4F3	48103	7.59999999999855	165
#FDFDFD	#FAF4F3	48102.6	8	165
#FDFDFD	#F6F5FA	48103.1	8.5	166
#FDFDFD	#F6F5FA	48103.5	8.90000000000146	166
#FDFDFD	#F6F5FA	48103.9	8.5	166
#FDFDFD	#F6F5FA	48103.5	8.09999999999855	166
#FDFDFD	#F6F5FA	48103.1	8.5	166
#F5F5F5	#EBD3D0	48103.6	9	167
#F5F5F5	#EBD3D0	48104	9.40000000000146	167
#F5F5F5	#EBD3D0	48104.4	9	167
#F5F5F5	#EBD3D0	48104	8.59999999999855	167
#F5F5F5	#EBD3D0	48103.6	9	167
#F9F9F9	#F3E3E1	48104.1	9.5	168
#F9F9F9	#F3E3E1	48104.5	9.90000000000146	168
#F9F9F9	#F3E3E1	48104.9	9.5	168
#F9F9F9	#F3E3E1	48104.5	9.09999999999854	168
#F9F9F9	#F3E3E1	48104.1	9.5	168
#EAEAEA	#DCB4AF	48104.6	10	169
#EAEAEA	#DCB4AF	48105	10.4000000000015	169
#EAEAEA	#DCB4AF	48105.4	10	169
#EAEAEA	#DCB4AF	48105	9.59999999999854	169
#EAEAEA	#DCB4AF	48104.6	10	169
#FAFAFA	#F3E5E3	48105.1	10.5	170
#FAFAFA	#F3E5E3	48105.5	10.9000000000015	170
#FAFAFA	#F3E5E3	48105.9	10.5	170
#FAFAFA	#F3E5E3	48105.5	10.0999999999985	170
#FAFAFA	#F3E5E3	48105.1	10.5	170
#E6E6E6	#D7ACA7	48105.6	11	171
#E6E6E6	#D7ACA7	48106	11.4000000000015	171
#E6E6E6	#D7ACA7	48106.4	11	171
#E6E6E6	#D7ACA7	48106	10.5999999999985	171
#E6E6E6	#D7ACA7	48105.6	11	171
#F3F3F3	#E3C3BF	48106.1	11.5	172
#F3F3F3	#E3C3BF	48106.5	11.9000000000015	172
#F3F3F3	#E3C3BF	48106.9	11.5	172
#F3F3F3	#E3C3BF	48106.5	11.0999999999985	172
#F3F3F3	#E3C3BF	48106.1	11.5	172
#F6F6F6	#EED9D6	48106.6	12	173
#F6F6F6	#EED9D6	48107	12.4000000000015	173
#F6F6F6	#EED9D6	48107.4	12	173
#F6F6F6	#EED9D6	48107	11.5999999999985	173
#F6F6F6	#EED9D6	48106.6	12	173
#DADADA	#B26C65	48107.1	12.5	174
#DADADA	#B26C65	48107.5	12.9000000000015	174
#DADADA	#B26C65	48107.9	12.5	174
#DADADA	#B26C65	48107.5	12.0999999999985	174
#DADADA	#B26C65	48107.1	12.5	174
#DADADA	#D2A39D	48107.6	13	175
#DADADA	#D2A39D	48108	13.4000000000015	175
#DADADA	#D2A39D	48108.4	13	175
#DADADA	#D2A39D	48108	12.5999999999985	175
#DADADA	#D2A39D	48107.6	13	175
#BFBFBF	#9E4E47	48108.1	13.5	176
#BFBFBF	#9E4E47	48108.5	13.9000000000015	176
#BFBFBF	#9E4E47	48108.9	13.5	176
#BFBFBF	#9E4E47	48108.5	13.0999999999985	176
#BFBFBF	#9E4E47	48108.1	13.5	176
#F2F2F2	#E9CECA	48108.6	14	177
#F2F2F2	#E9CECA	48109	14.4000000000015	177
#F2F2F2	#E9CECA	48109.4	14	177
#F2F2F2	#E9CECA	48109	13.5999999999985	177
#F2F2F2	#E9CECA	48108.6	14	177
#D9D9D9	#C1857E	48109.1	14.5	178
#D9D9D9	#C1857E	48109.5	14.9000000000015	178
#D9D9D9	#C1857E	48109.9	14.5	178
#D9D9D9	#C1857E	48109.5	14.0999999999985	178
#D9D9D9	#C1857E	48109.1	14.5	178
#EDEDED	#DAB2AD	48109.6	15	179
#EDEDED	#DAB2AD	48110	15.4000000000015	179
#EDEDED	#DAB2AD	48110.4	15	179
#EDEDED	#DAB2AD	48110	14.5999999999985	179
#EDEDED	#DAB2AD	48109.6	15	179
#DEDEDE	#C58B84	48110.1	15.5	180
#DEDEDE	#C58B84	48110.5	15.9000000000015	180
#DEDEDE	#C58B84	48110.9	15.5	180
#DEDEDE	#C58B84	48110.5	15.0999999999985	180
#DEDEDE	#C58B84	48110.1	15.5	180
#FAFAFA	#EDD7D4	48110.6	16	181
#FAFAFA	#EDD7D4	48111	16.4000000000015	181
#FAFAFA	#EDD7D4	48111.4	16	181
#FAFAFA	#EDD7D4	48111	15.5999999999985	181
#FAFAFA	#EDD7D4	48110.6	16	181
#E4E4E4	#BC7C75	48111.1	16.5	182
#E4E4E4	#BC7C75	48111.5	16.9000000000015	182
#E4E4E4	#BC7C75	48111.9	16.5	182
#E4E4E4	#BC7C75	48111.5	16.0999999999985	182
#E4E4E4	#BC7C75	48111.1	16.5	182
#EAEAEA	#D6AAA5	48111.6	17	183
#EAEAEA	#D6AAA5	48112	17.4000000000015	183
#EAEAEA	#D6AAA5	48112.4	17	183
#EAEAEA	#D6AAA5	48112	16.5999999999985	183
#EAEAEA	#D6AAA5	48111.6	17	183
#E4E4E4	#95403B	48112.1	17.5	184
#E4E4E4	#95403B	48112.5	17.9000000000015	184
#E4E4E4	#95403B	48112.9	17.5	184
#E4E4E4	#95403B	48112.5	17.0999999999985	184
#E4E4E4	#95403B	48112.1	17.5	184
#F2F2F2	#DFBAB6	48112.6	18	185
#F2F2F2	#DFBAB6	48113	18.4000000000015	185
#F2F2F2	#DFBAB6	48113.4	18	185
#F2F2F2	#DFBAB6	48113	17.5999999999985	185
#F2F2F2	#DFBAB6	48112.6	18	185
#E9E9E9	#CF9D97	48113.1	18.5	186
#E9E9E9	#CF9D97	48113.5	18.9000000000015	186
#E9E9E9	#CF9D97	48113.9	18.5	186
#E9E9E9	#CF9D97	48113.5	18.0999999999985	186
#E9E9E9	#CF9D97	48113.1	18.5	186
#E5E5E5	#C0827B	48113.6	19	187
#E5E5E5	#C0827B	48114	19.4000000000015	187
#E5E5E5	#C0827B	48114.4	19	187
#E5E5E5	#C0827B	48114	18.5999999999985	187
#E5E5E5	#C0827B	48113.6	19	187
#FDFDFD	#F6EBEA	48114.1	19.5	188
#FDFDFD	#F6EBEA	48114.5	19.9000000000015	188
#FDFDFD	#F6EBEA	48114.9	19.5	188
#FDFDFD	#F6EBEA	48114.5	19.0999999999985	188
#FDFDFD	#F6EBEA	48114.1	19.5	188
#FEFEFE	#F8F8FB	48114.6	20	189
#FEFEFE	#F8F8FB	48115	20.4000000000015	189
#FEFEFE	#F8F8FB	48115.4	20	189
#FEFEFE	#F8F8FB	48115	19.5999999999985	189
#FEFEFE	#F8F8FB	48114.6	20	189
#F0F0F0	#D7ACA7	48115.1	20.5	190
#F0F0F0	#D7ACA7	48115.5	20.9000000000015	190
#F0F0F0	#D7ACA7	48115.9	20.5	190
#F0F0F0	#D7ACA7	48115.5	20.0999999999985	190
#F0F0F0	#D7ACA7	48115.1	20.5	190
#F0F0F0	#D8ADA7	48115.6	21	191
#F0F0F0	#D8ADA7	48116	21.4000000000015	191
#F0F0F0	#D8ADA7	48116.4	21	191
#F0F0F0	#D8ADA7	48116	20.5999999999985	191
#F0F0F0	#D8ADA7	48115.6	21	191
#F7F7F7	#E9CECA	48116.1	21.5	192
#F7F7F7	#E9CECA	48116.5	21.9000000000015	192
#F7F7F7	#E9CECA	48116.9	21.5	192
#F7F7F7	#E9CECA	48116.5	21.0999999999985	192
#F7F7F7	#E9CECA	48116.1	21.5	192
#F8F8F8	#E6C9C5	48116.6	22	193
#F8F8F8	#E6C9C5	48117	22.4000000000015	193
#F8F8F8	#E6C9C5	48117.4	22	193
#F8F8F8	#E6C9C5	48117	21.5999999999985	193
#F8F8F8	#E6C9C5	48116.6	22	193
#EFEFEF	#D7ACA7	48117.1	22.5	194
#EFEFEF	#D7ACA7	48117.5	22.9000000000015	194
#EFEFEF	#D7ACA7	48117.9	22.5	194
#EFEFEF	#D7ACA7	48117.5	22.0999999999985	194
#EFEFEF	#D7ACA7	48117.1	22.5	194
#FCFCFC	#F2E2E0	48117.6	23	195
#FCFCFC	#F2E2E0	48118	23.4000000000015	195
#FCFCFC	#F2E2E0	48118.4	23	195
#FCFCFC	#F2E2E0	48118	22.5999999999985	195
#FCFCFC	#F2E2E0	48117.6	23	195
#F8F8F8	#EAD1CE	48118.1	23.5	196
#F8F8F8	#EAD1CE	48118.5	23.9000000000015	196
#F8F8F8	#EAD1CE	48118.9	23.5	196
#F8F8F8	#EAD1CE	48118.5	23.0999999999985	196
#F8F8F8	#EAD1CE	48118.1	23.5	196
#F7F7F7	#DEB8B4	48118.6	24	197
#F7F7F7	#DEB8B4	48119	24.4000000000015	197
#F7F7F7	#DEB8B4	48119.4	24	197
#F7F7F7	#DEB8B4	48119	23.5999999999985	197
#F7F7F7	#DEB8B4	48118.6	24	197
#E9E9E9	#9D4B45	48119.1	24.5	198
#E9E9E9	#9D4B45	48119.5	24.9000000000015	198
#E9E9E9	#9D4B45	48119.9	24.5	198
#E9E9E9	#9D4B45	48119.5	24.0999999999985	198
#E9E9E9	#9D4B45	48119.1	24.5	198
#1D1D1D	#E6C8C4	48095.6	0	199
#1D1D1D	#E6C8C4	48096	0.400000000001455	199
#1D1D1D	#E6C8C4	48096.4	0	199
#1D1D1D	#E6C8C4	48096	-0.400000000001455	199
#1D1D1D	#E6C8C4	48095.6	0	199
#4C4C4C	#EBD3D0	48096.1	0.5	200
#4C4C4C	#EBD3D0	48096.5	0.900000000001455	200
#4C4C4C	#EBD3D0	48096.9	0.5	200
#4C4C4C	#EBD3D0	48096.5	0.0999999999985448	200
#4C4C4C	#EBD3D0	48096.1	0.5	200
#919191	#EED9D6	48096.6	1	201
#919191	#EED9D6	48097	1.40000000000146	201
#919191	#EED9D6	48097.4	1	201
#919191	#EED9D6	48097	0.599999999998545	201
#919191	#EED9D6	48096.6	1	201
#C5C5C5	#F3E4E2	48097.1	1.5	202
#C5C5C5	#F3E4E2	48097.5	1.90000000000146	202
#C5C5C5	#F3E4E2	48097.9	1.5	202
#C5C5C5	#F3E4E2	48097.5	1.09999999999854	202
#C5C5C5	#F3E4E2	48097.1	1.5	202
#DFDFDF	#F7ECEB	48097.6	2	203
#DFDFDF	#F7ECEB	48098	2.40000000000146	203
#DFDFDF	#F7ECEB	48098.4	2	203
#DFDFDF	#F7ECEB	48098	1.59999999999854	203
#DFDFDF	#F7ECEB	48097.6	2	203
#FCFCFC	#FCFBFD	48098.1	2.5	204
#FCFCFC	#FCFBFD	48098.5	2.90000000000146	204
#FCFCFC	#FCFBFD	48098.9	2.5	204
#FCFCFC	#FCFBFD	48098.5	2.09999999999854	204
#FCFCFC	#FCFBFD	48098.1	2.5	204
#FCFCFC	#FDFAFA	48098.6	3	205
#FCFCFC	#FDFAFA	48099	3.40000000000146	205
#FCFCFC	#FDFAFA	48099.4	3	205
#FCFCFC	#FDFAFA	48099	2.59999999999855	205
#FCFCFC	#FDFAFA	48098.6	3	205
#EBEBEB	#F4E6E4	48099.1	3.5	206
#EBEBEB	#F4E6E4	48099.5	3.90000000000146	206
#EBEBEB	#F4E6E4	48099.9	3.5	206
#EBEBEB	#F4E6E4	48099.5	3.09999999999855	206
#EBEBEB	#F4E6E4	48099.1	3.5	206
#E7E7E7	#F2E3E1	48099.6	4	207
#E7E7E7	#F2E3E1	48100	4.40000000000146	207
#E7E7E7	#F2E3E1	48100.4	4	207
